id,province_id,district_id,sub_district_id,INQUIRE_NO,INQUIRE_ID,HH_CATS,latitude,longitude,FCS,CSI,HFIAS,HH_SIZE,HOH_EDU,HOH_AGE,HOH_GENDER,DEPEND_RATIO,GROUPS_MEMBER,WELFARE_TOTAL,WORKFORCE_TOTAL,EXPENSE_MONTHLY,DEBT_TOTAL,INCOME_MONTHLY,ASSETS_LAND,ASSETS_TOTAL,WATER_CROP,CHEM_TOTAL,DISASTER_OCC,FOODSRC_NATURAL,WATER_CONSUME,SANITATION_TYPE,COVID_AFFECTS,FOODSRC_BUY,FOODSAF_RATIO,SELF_COOK_DAYS,COOK_DONE_DAY,FOOD_STOCKS,FOODSRC_DIST,fcs_score,hfias_score,hfias_d1,hfias_d2,hfias_d3
2013,83,8303,830303,83-096,96,1,07.982463,098.297391,2,0,1,4,4,65,1,1,1,3,0,13100,80000,40333,2,5,0,4,2,1,1,2,5,5,0.8750,4,7,1,1.00,104,0,0,0,0
2014,53,5309,530903,53-309,309,0,17.510288,100.255994,2,1,2,1,3,64,2,1,0,3,0,2800,50000,1183,1,4,0,0,1,0,1,2,2,1,0.3333,1,7,1,1.00,53,1,0,1,0
2015,36,3611,361102,36-222,222,0,16.380981,102.304584,2,4,2,2,3,57,1,0,2,1,2,11100,200000,20000,1,5,0,0,1,0,1,3,2,1,0.2083,2,7,1,1.00,44,3,1,1,0
2016,83,8303,830303,83-097,97,1,07.981863,098.293514,2,0,1,4,4,64,2,1,4,3,0,22800,50000,33750,1,5,0,0,4,0,2,3,4,5,0.8333,4,7,1,1.00,70,0,0,0,0
2017,36,3614,361404,36-268,268,0,15.946226,101.429258,2,14,3,2,3,61,2,1,2,3,0,2500,10000,20000,1,5,1,3,2,0,3,2,2,2,0.5833,0,7,1,1.00,44,10,1,1,1
2018,24,2407,240703,24-156,156,0,13.831538,101.290088,2,1,1,3,5,40,2,0,2,2,3,14000,0,12917,1,5,0,0,1,0,1,2,0,1,0.6667,0,7,2,2.00,74,1,1,0,0
2019,24,2407,240703,24-157,157,0,13.826354,101.294203,2,4,2,2,3,46,2,0,0,0,2,9200,0,15833,1,3,0,0,1,0,1,2,0,1,0.6667,0,7,1,2.00,76,3,1,1,0
2020,24,2407,240703,24-158,158,0,13.825517,101.292805,2,2,1,4,5,41,1,0,3,2,4,8000,50000,16667,1,5,1,1,1,0,0,2,2,1,0.6667,0,7,1,1.00,76,1,1,0,0
2021,36,3614,361404,36-269,269,0,15.945177,101.429387,2,2,2,3,4,52,1,0,4,3,3,21000,150000,33333,1,5,1,2,4,3,3,2,3,1,0.5000,3,7,1,2.00,72,4,1,1,0
2022,83,8303,830303,83-098,98,1,07.981923,098.296469,2,0,1,3,4,64,1,1,1,3,0,32600,35000,13333,1,5,0,1,4,0,1,2,6,5,0.8750,4,7,2,1.00,97,0,0,0,0
2023,24,2407,240703,24-159,159,0,13.822863,101.296243,2,0,1,2,5,35,1,0,0,0,2,23000,20000,25000,1,4,0,0,1,0,1,2,0,1,0.6250,0,7,1,0.50,67,0,0,0,0
2024,83,8303,830303,83-099,99,1,07.982595,098.297276,2,0,1,4,4,57,2,0,1,2,4,33600,35000,14167,1,4,0,1,4,0,1,2,6,5,0.8750,3,7,1,1.00,106,0,0,0,0
2025,24,2407,240703,24-160,160,0,13.822123,101.296571,2,2,1,1,3,62,2,1,0,0,0,2600,0,7500,1,3,0,0,1,0,1,2,0,1,0.5833,0,7,1,2.00,68,1,1,0,0
2026,24,2407,240703,24-161,161,0,13.821886,101.297466,2,2,2,3,3,53,1,0,0,2,3,5400,30000,15833,1,3,0,0,1,0,1,2,0,1,0.6250,0,7,1,1.00,66,2,1,1,0
2027,83,8302,830203,83-114,114,0,07.941110,098.278930,2,0,1,1,6,48,2,0,1,1,1,9000,2000000,5000,1,4,0,2,1,1,1,3,5,1,0.6250,7,7,1,0.60,67,0,0,0,0
2028,24,2407,240703,24-162,162,0,13.821479,101.298199,2,2,2,2,4,50,1,0,1,1,2,4500,20000,14167,1,3,1,1,1,0,1,2,0,1,0.7083,0,7,1,1.00,71,2,1,1,0
2029,24,2407,240703,24-163,163,0,13.815391,101.307550,2,4,3,3,3,51,1,0,0,2,3,4500,0,12500,1,3,0,0,1,0,1,2,0,1,0.7500,0,7,1,1.00,64,5,1,1,1
2030,83,8302,830203,83-115,115,0,07.989177,098.301903,2,0,1,1,3,52,2,0,0,1,1,10500,140000,25000,2,3,0,0,1,0,2,3,4,6,0.5000,0,7,1,0.10,62,0,0,0,0
2031,24,2407,240703,24-164,164,0,13.805681,101.301429,2,0,1,4,4,50,2,0,2,1,4,16500,0,37500,1,4,0,0,1,0,1,2,2,1,0.6250,0,7,1,2.00,72,0,0,0,0
2032,83,8302,830203,83-116,116,0,07.942150,098.282257,2,0,1,4,5,62,1,1,0,3,0,17000,700000,35333,1,4,1,2,2,0,2,3,3,5,0.7083,0,7,1,0.80,95,0,0,0,0
2033,24,2407,240703,24-165,165,0,13.822863,101.286078,2,2,2,2,3,51,2,0,1,1,2,5900,20000,18333,1,5,0,0,1,0,1,2,0,1,0.5833,0,7,1,2.00,66,2,1,1,0
2034,24,2407,240703,24-166,166,0,13.825002,101.289665,2,2,1,2,4,49,1,0,1,2,2,3900,20000,16667,1,3,1,1,1,0,1,1,0,1,0.7083,0,7,1,2.00,66,1,1,0,0
2035,24,2402,240212,24-034,34,0,13.693521,101.196412,2,2,1,3,3,65,1,1,3,1,0,10000,0,29167,1,3,0,0,1,0,1,2,0,1,0.5417,0,7,2,3.00,68,0,0,0,0
2036,24,2402,240212,24-035,35,0,13.693147,101.199735,2,2,2,3,6,39,2,0,0,0,3,31500,50000,16667,1,4,0,0,1,0,1,2,2,1,0.6667,0,7,1,3.00,77,2,1,1,0
2037,83,8302,830203,83-117,117,0,07.947014,098.284146,2,0,1,2,7,43,1,0,0,3,2,13500,800000,9000,1,4,0,0,1,0,2,3,5,5,0.4583,0,7,1,0.80,91,0,0,0,0
2038,83,8302,830203,83-118,118,0,07.942126,098.282153,2,0,1,3,3,63,2,1,0,2,0,16200,0,113333,1,4,0,0,1,0,1,3,2,2,0.5417,0,7,1,0.20,88,0,0,0,0
2039,83,8302,830203,83-119,119,0,07.940923,098.279472,2,0,1,1,3,66,2,1,1,3,0,4200,0,833,1,3,0,0,1,0,1,3,3,1,0.6667,0,7,1,0.50,65,0,0,0,0
2040,83,8302,830203,83-120,120,0,07.941127,098.27914,2,0,1,6,7,58,1,0,1,1,6,44500,1800000,77833,1,4,1,2,1,0,1,3,3,1,0.3333,4,7,1,0.70,58,0,0,0,0
2041,83,8302,830203,83-121,121,0,07.943804,098.281899,2,0,1,4,3,55,2,0,0,2,4,19500,0,60833,1,4,1,0,1,0,1,3,0,2,0.5000,7,7,1,0.10,64,0,0,0,0
2042,83,8303,830302,83-122,122,0,07.987049,098.330111,2,0,1,3,5,53,1,0,0,2,3,43500,1000000,45000,2,5,0,0,1,0,0,2,1,1,0.5417,0,7,1,1.00,58,0,0,0,0
2043,83,8303,830302,83-123,123,1,08.027080,098.354355,2,0,1,5,7,45,1,0,1,1,5,36500,0,51667,1,4,1,2,1,0,2,3,2,5,0.6667,1,7,1,3.50,94,0,0,0,0
2044,62,6204,620410,62-176,176,0,16.111693,099.608710,1,0,2,4,3,46,1,0,1,5,4,11000,80000,30000,1,4,1,0,3,1,0,2,4,1,0.6250,2,7,1,2.00,40,3,1,1,0
2045,83,8303,830302,83-124,124,1,08.023522,098.354162,2,0,1,6,7,66,1,1,1,3,0,21000,0,55500,1,5,1,2,1,0,1,3,0,5,0.7083,7,7,1,14.00,88,0,0,0,0
2046,83,8303,830302,83-125,125,1,08.008433,098.354776,2,0,1,3,5,56,1,0,1,2,3,32000,0,46667,1,4,1,2,1,0,1,3,1,5,0.5833,3,7,1,12.00,88,0,0,0,0
2047,62,6204,620410,62-177,177,0,16.109069,099.582982,1,1,1,4,1,46,1,0,2,5,4,10040,40000,24167,1,4,1,1,4,0,0,2,4,1,0.5417,2,7,1,1.00,38,1,1,0,0
2048,24,2402,240212,24-036,36,0,13.692865,101.206140,2,1,1,2,6,45,1,0,1,1,2,19500,80000,16667,1,5,1,1,1,0,1,2,0,1,0.7083,0,7,2,5.00,72,0,0,0,0
2049,24,2402,240212,24-037,37,0,13.664805,101.192284,2,3,2,2,3,57,1,0,0,2,2,5200,0,12500,1,3,0,0,1,0,1,2,0,1,0.7083,0,7,1,4.00,74,4,1,1,0
2050,62,6204,620410,62-178,178,0,16.121085,099.719149,1,2,1,2,3,45,2,0,2,5,2,10700,20000,30000,1,3,1,1,4,3,0,2,3,1,0.6667,2,7,1,1.00,42,0,0,0,0
2051,83,8303,830302,83-126,126,0,07.986472,098.364240,2,0,1,1,7,44,2,0,0,0,1,39500,1000000,20000,1,5,0,0,1,0,1,3,0,1,0.4167,0,7,1,1.00,82,0,0,0,0
2052,24,2402,240212,24-038,38,0,13.665293,101.197144,2,2,2,3,3,45,1,0,0,1,3,8500,0,12500,1,4,0,0,1,0,1,2,0,1,0.6667,0,7,1,2.00,72,2,1,1,0
2053,24,2402,240212,24-039,39,0,13.665329,101.191525,2,0,1,2,5,39,1,0,0,0,2,18000,0,16667,1,4,0,0,1,0,1,2,0,1,0.7917,0,7,3,2.00,82,1,1,0,0
2054,83,8303,830302,83-127,127,0,07.980577,098.358654,2,0,1,2,7,40,2,0,0,1,2,43900,25000000,25000,1,4,0,0,1,0,0,2,0,4,0.6250,0,7,1,1.00,76,0,0,0,0
2055,62,6204,620410,62-179,179,0,16.098789,099.67992,1,1,1,3,3,56,2,0,2,5,3,10000,0,45000,1,4,1,0,1,2,0,2,4,1,0.5833,0,7,1,1.00,37,0,0,0,0
2056,24,2402,240212,24-040,40,0,13.670609,101.202336,2,2,2,2,6,39,1,0,0,0,2,7900,0,16667,1,3,0,0,1,0,1,2,2,1,0.6250,0,7,2,2.00,75,2,1,1,0
2057,36,3611,361102,36-223,223,0,16.379889,102.304400,2,4,2,3,3,58,1,0,3,2,3,9500,50000,18333,1,5,1,2,4,2,1,2,1,1,0.2917,2,7,1,1.00,47,3,1,1,0
2058,62,6204,620410,62-180,180,0,16.110029,099.602531,2,2,2,2,5,38,1,0,1,5,2,6000,0,30000,1,3,0,0,1,0,0,2,4,2,0.6667,0,7,1,0.50,52,3,1,1,0
2059,24,2402,240212,24-041,41,0,13.670885,101.202659,2,0,1,3,6,48,2,0,0,0,3,14000,0,16667,1,4,0,0,1,0,1,2,0,1,0.7083,0,7,1,3.00,69,0,0,0,0
2060,83,8303,830303,83-142,142,1,08.008902,098.314162,2,0,1,4,6,51,1,0,1,2,4,22500,0,51333,1,5,1,0,1,1,1,3,1,1,0.6667,7,7,1,1.00,96,0,0,0,0
2061,24,2402,240212,24-042,42,0,13.670768,101.202018,2,0,2,2,5,50,2,0,0,0,2,13500,0,11667,1,3,0,0,1,0,1,2,2,1,0.6667,0,7,1,1.00,74,2,1,1,0
2062,36,3611,361102,36-224,224,0,16.379504,102.303878,2,4,1,4,3,65,2,1,3,3,0,9500,50000,17083,1,6,1,1,4,0,1,2,2,1,0.2083,2,7,1,1.00,46,0,0,0,0
2063,24,2402,240212,24-043,43,0,13.665683,101.194443,2,2,2,1,5,45,2,0,0,0,1,4700,0,10000,1,3,0,0,1,0,1,2,0,1,0.6250,0,7,1,5.00,66,2,1,1,0
2064,62,6204,620410,62-181,181,0,16.108552,099.582942,2,2,2,4,3,52,1,0,2,4,4,11200,40000,45000,1,4,1,1,3,1,0,2,4,1,0.7500,0,7,1,1.00,48,4,1,1,0
2065,24,2402,240212,24-044,44,0,13.665929,101.794685,2,0,1,1,5,40,1,0,0,0,1,9000,0,10000,1,4,1,1,1,0,1,2,0,3,0.4583,0,7,1,2.00,58,0,0,0,0
2066,36,3611,361102,36-225,225,0,16.379336,102.303637,2,5,1,2,3,54,1,0,3,1,2,8000,380000,21667,1,8,1,2,4,1,1,2,2,1,0.1667,2,6,1,1.00,49,0,0,0,0
2067,36,3611,361102,36-226,226,0,16.338049,102.304429,2,4,1,2,3,54,2,0,2,3,2,6700,30000,18333,1,8,1,2,1,1,1,2,2,1,0.2917,1,7,1,1.00,49,0,0,0,0
2068,62,6204,620410,62-182,182,0,16.123862,099.677745,1,2,1,2,3,71,2,1,4,5,0,5500,0,13333,1,4,1,2,3,1,0,2,4,1,0.5833,1,7,1,1.00,38,1,1,0,0
2069,83,8303,830303,83-143,143,1,08.011655,098.314283,2,0,1,1,7,64,2,1,0,1,0,10000,0,23333,1,4,1,0,1,0,1,3,1,1,0.5833,0,7,1,0.80,110,0,0,0,0
2070,36,3614,361404,36-270,270,0,15.944149,101.431192,2,1,1,3,6,40,2,0,3,2,3,20000,0,16667,1,7,1,2,2,3,3,2,2,2,0.4583,3,7,3,1.00,79,0,0,0,0
2071,24,2402,240212,24-045,45,0,13.666142,101.194255,2,2,2,3,5,32,1,0,0,2,3,7000,0,12500,1,3,1,0,1,0,1,2,0,1,0.5000,0,7,1,2.00,58,2,1,1,0
2072,36,3611,361102,36-227,227,0,16.380647,102.304482,2,5,1,3,3,59,2,0,2,2,3,8700,200000,18333,1,8,1,2,4,0,1,2,3,1,0.1667,1,7,1,1.00,46,0,0,0,0
2073,24,2402,240212,24-046,46,0,13.666690,101.196695,2,2,2,1,3,62,1,1,0,0,0,3900,0,7500,1,3,0,0,1,0,1,2,0,1,0.5417,0,7,1,2.00,61,2,1,1,0
2074,62,6204,620410,62-183,183,0,16.126405,099.720004,1,0,2,3,3,53,1,0,2,5,3,9000,20000,23333,1,4,1,0,1,0,0,2,3,1,0.5417,0,7,1,1.00,36,3,1,1,0
2075,83,8303,830303,83-144,144,1,08.011136,098.316347,2,0,1,2,3,80,1,1,0,2,0,19500,0,8000,1,4,1,1,1,0,1,3,2,1,0.6250,5,7,1,1.00,78,0,0,0,0
2076,36,3611,361102,36-228,228,0,16.380267,102.304897,2,4,1,2,3,56,1,0,3,2,2,6300,50000,20833,1,8,1,2,4,1,1,2,3,1,0.3750,2,7,1,1.00,58,0,0,0,0
2077,36,3614,361404,36-271,271,0,15.943700,101.431779,2,25,2,2,3,58,2,0,3,3,2,3000,50000,9167,1,4,1,3,4,3,2,2,3,2,0.3750,6,7,1,1.00,47,8,1,1,0
2078,36,3611,361102,36-229,229,0,16.380203,102.305002,2,0,1,2,3,48,2,0,0,0,2,69000,0,86667,1,5,0,0,1,0,1,2,2,5,0.6250,2,7,1,10.00,72,0,0,0,0
2079,62,6204,620410,62-184,184,0,16.110837,099.718290,1,0,1,3,2,53,1,0,2,4,3,7400,0,30000,1,3,0,0,1,0,0,2,4,1,0.4167,1,7,1,1.00,32,0,0,0,0
2080,24,2402,240204,24-047,47,0,13.698910,101.170830,2,2,1,2,6,46,1,0,2,1,2,7000,0,9167,1,3,0,0,1,0,1,2,0,1,0.5833,0,7,1,1.00,76,1,1,0,0
2081,36,3614,361404,36-272,272,0,15.943446,101.432078,2,19,2,3,5,37,1,0,3,3,3,13000,120000,23333,1,4,1,2,4,3,2,2,3,2,0.4167,5,7,1,1.00,77,4,1,1,0
2082,62,6204,620410,62-185,185,0,16.088668,099.725153,1,1,1,3,7,31,2,0,2,4,3,5800,30000,48333,2,3,1,0,3,1,0,2,3,1,0.4167,0,7,1,2.00,30,1,1,0,0
2083,36,3611,361102,36-230,230,0,16.380337,102.305111,2,4,1,2,3,68,1,1,2,2,0,9900,0,16667,1,5,0,0,1,0,1,2,2,1,0.2500,2,7,1,1.00,64,0,0,0,0
2084,62,6204,620410,62-186,186,0,16.105916,099.710950,2,2,1,3,5,36,1,0,2,5,3,7500,0,30000,1,0,1,1,3,2,0,2,4,1,0.6667,1,7,1,1.00,58,0,0,0,0
2085,36,3614,361404,36-273,273,0,15.942823,101.432636,2,14,2,3,3,65,1,1,3,4,0,6500,65000,16667,1,6,1,3,4,3,2,2,2,2,0.5000,5,7,1,1.00,61,4,1,1,0
2086,24,2402,240204,24-048,48,0,13.69390,101.160340,2,2,1,1,3,50,1,0,0,1,1,2700,0,10000,1,3,1,1,1,0,1,2,0,1,0.5833,0,7,1,1.00,62,0,0,0,0
2087,36,3611,361102,36-231,231,0,16.382460,102.305413,2,0,1,2,3,56,1,0,1,1,2,9700,0,22500,1,5,0,0,1,0,1,2,2,1,0.2917,2,7,1,1.00,56,0,0,0,0
2088,24,2402,240204,24-049,49,0,13.695663,101.166850,2,0,1,3,4,45,1,0,1,1,3,36000,50000,25000,1,6,1,1,1,0,0,2,0,1,0.6667,0,7,3,4.00,66,0,0,0,0
2089,83,8303,830302,83-145,145,1,07.980022,098.333727,2,0,1,1,7,58,1,0,1,2,1,20500,500000,60000,1,5,1,0,1,0,1,3,0,1,0.7083,0,7,1,0.60,86,0,0,0,0
2090,24,2402,240204,24-050,50,0,13.694424,101.164710,2,0,1,3,3,51,2,0,0,0,3,10000,0,20833,1,3,0,0,1,0,1,2,0,1,0.6250,0,7,1,3.00,74,0,0,0,0
2092,62,6204,620410,62-187,187,0,16.132367,099.721220,2,1,3,4,3,56,2,0,2,4,4,1400,0,30000,1,0,1,2,3,2,0,2,5,1,0.6667,1,7,1,2.00,68,1,0,0,1
2093,24,2404,240412,24-085,85,0,13.535566,101.115630,2,2,1,4,3,70,1,1,0,0,0,4200,0,28333,1,4,0,0,2,0,1,2,1,1,0.5417,0,7,1,3.00,61,1,1,0,0
2094,24,2404,240412,24-086,86,0,13.530348,101.017992,2,2,2,2,3,76,2,1,0,2,0,12200,0,4167,1,4,0,0,1,0,1,2,1,1,0.4583,0,7,1,5.00,58,2,1,1,0
2095,36,3614,361404,36-275,275,0,15.943197,101.483580,2,21,2,3,3,52,1,0,3,4,3,13005,0,19583,1,7,1,2,2,2,2,2,2,2,0.4167,5,7,1,1.00,50,4,1,1,0
2096,24,2404,240412,24-087,87,0,13.534286,101.023061,2,2,1,4,4,37,1,0,1,1,4,13700,0,25000,1,3,0,0,1,0,1,2,2,1,0.5417,0,7,1,5.00,62,0,0,0,0
2098,62,6204,620410,62-189,189,0,16.119212,099.653362,2,2,2,5,3,60,1,1,2,5,0,12700,10000,45000,1,5,1,3,4,3,0,2,4,1,0.7083,1,7,1,1.00,43,2,1,1,0
2099,62,6204,620410,62-190,190,0,16.126554,099.681386,1,2,2,2,5,41,2,0,2,5,2,6800,15000,30000,1,3,0,0,1,0,0,3,4,1,0.6250,0,7,1,1.00,40,2,1,1,0
2100,36,3604,360406,36-050,50,0,16.177450,101.328754,2,18,2,6,3,53,1,0,3,4,6,21500,250000,43033,1,6,1,2,2,3,2,2,1,2,0.5833,2,7,1,1.00,64,4,1,1,0
2101,36,3604,360406,36-051,51,0,16.177600,101.928512,2,10,2,5,3,74,2,1,2,4,0,26000,180000,25700,1,7,1,2,4,3,2,2,3,2,0.5833,1,7,1,1.00,74,4,1,1,0
2102,36,3604,360406,36-052,52,0,16.177439,101.929545,2,1,1,3,3,70,1,1,3,4,0,24000,250000,25000,2,7,1,2,4,0,2,2,3,1,0.6250,1,7,3,10.00,73,0,0,0,0
2106,62,6204,620410,62-192,192,0,16.099545,099.706247,1,2,2,5,3,60,1,1,1,5,0,12000,40000,45000,1,5,1,1,3,2,1,2,6,1,0.5417,1,7,1,1.00,36,5,1,1,0
2107,62,6204,620410,62-193,193,0,16.103301,099.701001,1,2,1,4,7,32,2,0,2,5,4,11200,100000,34167,1,4,0,0,1,2,0,2,4,1,0.7083,0,7,1,1.00,42,0,0,0,0
2110,62,6204,620410,62-232,232,0,16.241608,099.713147,2,0,1,4,5,21,2,0,0,0,4,9000,7000,26667,1,4,0,0,1,0,0,2,2,1,0.5000,5,7,1,2.00,82,0,0,0,0
2112,62,6205,620502,62-234,234,0,16.307288,099.546570,2,2,4,4,3,50,1,0,4,3,4,26500,10000,8333,1,5,1,3,1,0,0,2,2,1,0.7500,3,7,1,7.00,86,18,1,1,1
2113,24,2404,240412,24-088,88,0,13.539051,101.036101,2,2,1,3,3,53,1,0,0,1,3,14500,0,8333,1,4,0,0,1,0,1,2,2,1,0.5833,0,7,1,2.00,82,1,1,0,0
2114,24,2404,240412,24-089,89,0,13.532354,101.017520,2,2,2,2,6,36,2,0,0,0,2,6000,0,14167,1,3,0,0,1,0,1,2,0,1,0.5000,0,7,1,2.00,59,2,1,1,0
2116,36,3615,361501,36-276,276,0,15.559778,101.996185,2,3,1,3,3,52,1,0,2,2,3,6000,70000,15000,1,7,1,1,4,1,1,3,3,1,0.2500,0,7,1,1.00,56,0,0,0,0
2117,24,2404,240412,24-090,90,0,13.532528,101.017868,2,2,2,3,5,52,1,0,1,1,3,9000,0,16667,1,4,0,0,1,0,1,2,2,1,0.5000,0,7,1,3.00,62,2,1,1,0
2118,36,3615,361501,36-277,277,0,15.559076,101.996638,2,3,2,2,1,73,1,1,0,2,0,4500,0,16667,1,5,0,0,1,0,1,2,2,1,0.2500,0,7,1,1.00,48,3,1,1,0
2119,24,2404,240411,24-077,77,0,13.556271,100.906933,2,3,2,2,3,63,1,1,0,1,0,9000,0,6667,1,5,0,0,2,0,1,2,2,1,0.4167,0,7,3,4.00,54,2,1,1,0
2120,36,3615,361501,36-278,278,0,15.558975,101.996922,2,8,4,5,1,84,1,1,1,2,0,12000,10000,24333,1,5,0,0,1,0,1,2,2,6,0.2083,0,7,1,0.10,56,13,1,1,1
2121,62,6205,620502,62-236,236,0,16.230634,099.73305,2,5,1,5,3,56,1,0,0,0,5,12500,20000,15833,1,4,0,0,1,0,0,3,0,1,0.9167,7,7,0,1.00,96,0,0,0,0
2122,24,2404,240411,24-078,78,0,13.498935,100.919832,2,3,2,2,4,39,1,0,0,1,2,5000,0,15000,1,3,0,0,1,0,1,2,2,1,0.4583,0,7,1,3.00,61,2,1,1,0
2123,24,2404,240411,24-079,79,0,13.515573,101.897866,2,2,3,2,6,39,1,0,1,0,2,9000,0,16667,1,4,0,0,1,0,1,2,0,1,0.5417,0,7,1,3.00,60,3,1,1,1
2124,62,6205,620502,62-237,237,0,16.307230,099.546455,2,0,1,2,3,84,2,1,0,0,0,8500,0,9417,1,4,0,0,1,0,0,2,0,1,0.5417,0,7,1,7.00,74,0,0,0,0
2125,36,3615,361501,36-279,279,0,15.558502,101.994017,2,15,4,2,1,75,2,1,0,2,0,2080,0,1000,1,0,0,0,1,0,1,2,2,6,0.3333,0,7,1,0.10,52,9,1,1,1
2126,24,2404,240411,24-080,80,0,13.546699,100.895065,2,2,2,3,3,49,1,0,2,0,3,10000,0,18333,1,4,1,2,1,0,1,2,1,1,0.5000,0,7,1,3.00,59,3,1,1,0
2128,24,2404,240411,24-081,81,0,13.546079,100.894145,2,3,2,3,5,48,1,0,0,1,3,12300,90000,13333,1,4,0,0,1,0,1,2,3,1,0.5417,0,7,1,3.00,61,5,1,1,0
2129,36,3615,361501,36-280,280,0,15.557605,101.996888,2,7,3,2,1,85,1,1,0,2,0,3070,0,5250,1,0,0,0,1,0,2,2,3,6,0.2083,2,7,1,0.10,49,9,1,1,1
2130,62,6205,620502,62-239,239,0,16.307132,099.546308,2,0,1,2,4,54,2,0,0,0,2,4700,0,1667,1,3,0,0,1,0,0,2,0,1,0.4583,0,7,1,7.00,58,0,0,0,0
2131,24,2404,240411,24-082,82,0,13.547184,100.895552,2,3,3,1,4,59,2,0,0,0,1,4000,0,6667,0,0,0,0,1,0,1,2,0,1,0.5833,0,7,2,4.00,61,7,1,1,1
2132,36,3615,361501,36-281,281,0,15.556607,101.997899,2,0,1,4,3,55,1,0,2,2,4,11000,100000,20833,1,5,1,1,4,1,1,2,3,1,0.4167,3,7,3,1.00,63,0,0,0,0
2133,24,2404,240411,24-083,83,0,13.543220,100.894294,2,2,2,2,4,52,2,0,0,0,2,5300,0,5833,1,3,0,0,1,0,1,2,0,1,0.5000,0,7,1,3.00,63,3,1,1,0
2134,24,2404,240411,24-084,84,0,13.541118,100.893449,2,2,2,2,4,49,1,0,2,0,2,7100,60000,14167,1,5,1,1,1,0,1,2,0,1,0.6250,0,7,1,4.00,70,3,1,1,0
2135,36,3615,361501,36-282,282,0,15.557190,101.997930,2,0,1,3,1,75,1,1,2,2,0,7800,50000,26000,1,5,0,0,1,0,1,2,3,1,0.1667,0,7,1,1.00,54,0,0,0,0
2136,62,6205,620502,62-240,240,0,16.218284,099.727037,2,35,1,3,3,57,1,0,0,0,3,5400,0,1667,1,5,0,0,1,0,1,2,0,1,0.7083,7,7,1,3.00,83,0,0,0,0
2137,36,3615,361501,36-283,283,0,15.556565,101.997887,2,0,1,4,7,52,1,0,0,1,4,19900,1000000,52500,1,7,0,0,1,0,1,2,2,1,0.4167,0,3,3,1.00,67,0,0,0,0
2138,62,6205,620502,62-241,241,0,16.229672,099.733269,2,3,1,2,5,35,2,0,0,0,2,20000,400000,4167,1,4,0,0,1,0,0,6,0,1,0.8750,7,7,0,2.00,92,0,0,0,0
2139,36,3615,361501,36-284,284,0,15.556964,101.996062,2,3,2,2,3,76,1,1,0,2,0,2070,0,2000,1,2,0,0,1,0,1,2,2,6,0.1250,0,7,1,0.10,44,4,1,1,0
2140,62,6205,620502,62-242,242,0,16.253495,099.749163,2,27,2,2,5,45,1,0,1,2,2,6000,50000,3750,1,5,0,0,1,0,0,2,2,1,0.7083,7,7,1,2.00,87,2,1,0,0
2141,36,3604,360406,36-053,53,0,16.176790,101.929004,2,2,1,4,3,54,1,0,3,3,4,25000,350000,43333,1,5,1,3,4,0,2,2,2,2,0.5000,0,7,1,1.00,71,0,0,0,0
2142,62,6205,620502,62-243,243,0,16.229667,099.732713,2,34,4,2,3,49,2,0,0,1,2,22800,90000,1667,1,0,0,0,1,0,0,2,3,1,0.3750,0,7,1,1.00,53,18,1,1,1
2143,36,3604,360406,36-054,54,0,16.178145,101.928843,2,2,4,4,3,83,1,1,3,4,0,5000,10000,10000,1,5,1,0,4,0,1,2,4,2,0.3333,2,7,1,1.00,46,9,1,1,1
2144,62,6205,620502,62-244,244,0,16.243234,099.718069,2,0,1,1,3,70,2,1,0,0,0,1200,0,10000,1,3,0,0,1,0,0,2,0,1,0.5000,0,7,1,2.00,71,0,0,0,0
2145,36,3604,360406,36-055,55,0,16.177573,101.927962,2,6,4,3,3,82,2,1,4,2,0,5500,20000,4167,1,4,1,2,4,0,1,2,4,2,0.4583,0,7,1,1.00,62,13,1,1,1
2146,62,6205,620502,62-245,245,0,16.243202,099.718088,2,5,3,1,1,50,2,0,1,1,1,3750,17000,833,1,3,0,0,1,1,0,3,2,1,0.9167,7,7,1,2.00,92,8,1,1,1
2147,36,3604,360406,36-056,56,0,16.163267,101.926650,2,22,2,5,3,62,1,1,4,4,0,10500,115000,30167,1,0,1,3,4,3,2,2,2,2,0.3750,2,7,1,1.00,46,4,1,1,0
2148,36,3604,360406,36-057,57,0,16.162742,101.927561,2,27,2,3,3,69,1,1,3,4,0,15500,350000,17500,1,5,1,4,4,3,2,2,3,2,0.6667,3,7,1,1.00,63,4,1,1,0
2149,52,5201,520116,52-066,66,0,18.297185,099.461296,2,2,1,3,4,46,1,0,1,1,3,11000,0,31250,1,5,0,0,1,0,1,2,3,1,0.7917,2,7,1,1.00,68,1,1,0,0
2150,52,5201,520116,52-067,67,0,18.300979,099.442779,2,1,1,4,3,68,1,1,1,1,0,15300,0,44583,1,5,0,0,1,0,1,2,3,2,0.6667,0,7,1,0.50,71,1,1,0,0
2151,36,3604,360406,36-058,58,0,16.162823,101.928715,2,22,2,4,3,64,1,1,3,4,0,79000,200000,45833,1,6,1,3,4,3,1,2,4,2,0.3750,0,7,1,1.00,47,8,1,1,0
2152,52,5201,520116,52-068,68,0,18.304996,099.456611,2,2,1,2,8,46,2,0,1,1,2,15000,50000,25000,1,5,0,0,1,0,1,2,2,1,0.7083,0,7,1,2.00,72,1,1,0,0
